,Win,transaction_fee
20200304,False,0.438172644
20200305,False,0.44038629000000007
20200306,False,0.44201824800000006
20200309,True,0.4255047720000001
20200310,False,0.414194172
20200311,False,0.42988359000000004
20200312,True,0.40876508400000006
20200316,True,0.382524492
20200317,True,0.3613962912
20200318,False,0.37017978000000007
20200319,True,0.3544289616
20200320,False,0.352438296
20200323,True,0.33678442560000005
20200324,False,0.33367885799999997
20200325,True,0.350402388
20200326,True,0.347687844
20200327,False,0.34880274600000005
20200330,False,0.337572936
20200331,False,0.34290507600000003
20200401,False,0.35159808000000004
20200402,True,0.35696253600000005
20200403,True,0.356962536
20200407,True,0.3664634400000001
20200408,False,0.36420132000000005
20200409,True,0.362617836
20200410,True,0.35673632400000005
20200414,True,0.361486776
20200415,False,0.36714207600000004
20200416,False,0.36507385200000003
20200417,False,0.37308822
20200420,False,0.369630408
20200421,True,0.36510616800000006
20200422,False,0.362036148
20200423,True,0.36171298799999996
20200424,True,0.362391624
20200427,False,0.36171298800000007
20200428,True,0.3591341712
20200429,False,0.362165412
20200430,True,0.3802623720000001
20200506,False,0.382556808
20200507,False,0.38832521400000003
20200508,False,0.388422162
20200511,True,0.387727368
20200512,False,0.38682252000000006
20200514,True,0.38591767200000004
20200515,True,0.38931085200000004
20200518,True,0.3845604
20200519,False,0.387274944
20200520,False,0.40448321400000004
20200521,True,0.391572972
20200522,True,0.37922179680000007
20200525,False,0.37211874000000006
20200526,True,0.38342934000000006
20200527,False,0.39288177
20200528,True,0.387727368
20200529,True,0.3924778200000001
20200601,True,0.40378842000000004
20200602,True,0.40582432800000007
20200603,False,0.4047579
20200605,False,0.41401643400000004
20200608,False,0.420608898
20200609,False,0.421432956
20200610,False,0.42527856
20200611,False,0.431531706
20200615,False,0.4209805320000001
20200616,True,0.42686204400000005
20200617,True,0.423921288
20200618,True,0.4257309840000001
20200619,True,0.43681537200000004
20200622,False,0.44689796400000004
20200623,False,0.445330638
20200624,False,0.44798055000000003
20200629,True,0.443601732
20200630,False,0.44890155600000003
20200701,True,0.451971576
20200702,True,0.449935668
20200703,True,0.45672202800000006
20200706,True,0.4691636880000001
20200707,True,0.5003809440000001
20200708,False,0.5012857920000001
20200709,True,0.5125963920000001
20200713,True,0.537932136
20200714,True,0.5272549296000001
20200715,True,0.5144965728
20200716,True,0.4987974600000001
20200717,False,0.487260648
20200720,True,0.49427322000000007
20200721,False,0.49698776400000005
20200722,False,0.5008333680000001
20200723,True,0.49513282560000005
20200724,True,0.4797956520000001
20200727,True,0.4614724800000001
20200728,False,0.472104444
20200729,True,0.48296262
20200730,False,0.48478847400000014
20200731,False,0.49215652200000004
20200803,True,0.503095488
20200804,False,0.5076682020000001
20200805,False,0.503111646
20200806,False,0.5069410919999999
20200807,True,0.5030050032000001
20200810,False,0.49789261199999996
