,Unnamed: 0,Date,Time,close,vol,low,StockID,high,open,MA,ATR,upper_strike,lower_strike,upper_band,lower_band,trade_signal
0,0,20180801,09:35:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
1,1,20180801,09:40:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
2,2,20180801,09:45:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
3,3,20180801,09:50:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
4,4,20180801,09:55:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
5,5,20180801,10:00:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
6,6,20180801,10:05:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
7,7,20180801,10:10:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
8,8,20180801,10:15:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
9,9,20180801,10:20:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
10,10,20180801,10:25:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
11,11,20180801,10:30:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
12,12,20180801,10:35:00,1.161,0.0,1.161,SH512220,1.161,1.161,,,0.0,0.0,99999.0,0.0,0
13,13,20180801,10:40:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
14,14,20180801,10:45:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
15,15,20180801,10:50:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
16,16,20180801,10:55:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
17,17,20180801,11:00:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
18,18,20180801,11:05:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
19,19,20180801,11:10:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
20,20,20180801,11:15:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
21,21,20180801,11:20:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
22,22,20180801,11:25:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
23,23,20180801,11:30:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
24,24,20180801,13:05:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
25,25,20180801,13:10:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
26,26,20180801,13:15:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
27,27,20180801,13:20:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
28,28,20180801,13:25:00,1.161,0.0,1.161,SH512220,1.161,1.161,,0.0,0.0,0.0,99999.0,0.0,0
29,29,20180801,13:30:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,1.0,99999.0,1.161,0
30,30,20180801,13:35:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,2.0,99999.0,1.161,0
31,31,20180801,13:40:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,3.0,99999.0,1.161,0
32,32,20180801,13:45:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,4.0,99999.0,1.161,0
33,33,20180801,13:50:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,5.0,99999.0,1.161,0
34,34,20180801,13:55:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,6.0,99999.0,1.161,0
35,35,20180801,14:00:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,7.0,99999.0,1.161,0
36,36,20180801,14:05:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,8.0,99999.0,1.161,0
37,37,20180801,14:10:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,9.0,99999.0,1.161,0
38,38,20180801,14:15:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,10.0,99999.0,1.161,0
39,39,20180801,14:20:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,11.0,99999.0,1.161,0
40,40,20180801,14:25:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,12.0,99999.0,1.161,0
41,41,20180801,14:30:00,1.161,0.0,1.161,SH512220,1.161,1.161,1.1610000000000007,0.0,0.0,13.0,99999.0,1.161,0
42,42,20180801,14:35:00,1.167,200.0,1.167,SH512220,1.167,1.167,1.1612000000000007,0.00042857142857142893,1.0,0.0,99999.0,0.0,0
43,43,20180801,14:40:00,1.167,0.0,1.167,SH512220,1.167,1.167,1.1614000000000007,0.00042857142857142893,2.0,0.0,99999.0,0.0,0
44,44,20180801,14:45:00,1.1640000000000001,500.0,1.1640000000000001,SH512220,1.1640000000000001,1.1640000000000001,1.1615000000000006,0.0006428571428571355,3.0,0.0,99999.0,0.0,0
45,45,20180801,14:50:00,1.1640000000000001,0.0,1.1640000000000001,SH512220,1.1640000000000001,1.1640000000000001,1.1616000000000006,0.0006428571428571355,4.0,0.0,99999.0,0.0,0
46,46,20180801,14:55:00,1.1640000000000001,0.0,1.1640000000000001,SH512220,1.1640000000000001,1.1640000000000001,1.1617000000000006,0.0006428571428571355,5.0,0.0,99999.0,0.0,0
47,47,20180801,15:00:00,1.1640000000000001,0.0,1.1640000000000001,SH512220,1.1640000000000001,1.1640000000000001,1.1618000000000006,0.0006428571428571355,6.0,0.0,1.167,0.0,0
48,48,20180802,09:35:00,1.158,100.0,1.158,SH512220,1.158,1.158,1.1617000000000006,0.0010714285714285804,0.0,1.0,99999.0,1.158,0
49,49,20180802,09:40:00,1.175,4200.0,1.158,SH512220,1.175,1.158,1.1619777777777784,0.0022857142857143037,0.0,0.0,99999.0,0.0,0
50,50,20180802,09:45:00,1.175,0.0,1.175,SH512220,1.175,1.175,1.162444444444445,0.0022857142857143037,1.0,0.0,99999.0,0.0,0
51,51,20180802,09:50:00,1.175,0.0,1.175,SH512220,1.175,1.175,1.1629111111111115,0.0022857142857143037,2.0,0.0,99999.0,0.0,0
52,52,20180802,09:55:00,1.176,20000.0,1.176,SH512220,1.176,1.176,1.1634111111111116,0.002357142857142867,3.0,0.0,99999.0,0.0,0
53,53,20180802,10:00:00,1.176,0.0,1.176,SH512220,1.176,1.176,1.1639111111111116,0.002357142857142867,4.0,0.0,99999.0,0.0,0
54,54,20180802,10:05:00,1.176,0.0,1.176,SH512220,1.176,1.176,1.1644111111111115,0.002357142857142867,5.0,0.0,99999.0,0.0,0
55,55,20180802,10:10:00,1.176,0.0,1.176,SH512220,1.176,1.176,1.1649111111111117,0.002357142857142867,6.0,0.0,1.176,0.0,0
56,56,20180802,10:15:00,1.176,0.0,1.176,SH512220,1.176,1.176,1.1654111111111116,0.0019285714285714381,7.0,0.0,1.176,0.0,0
57,57,20180802,10:20:00,1.176,0.0,1.176,SH512220,1.176,1.176,1.1659111111111116,0.0019285714285714381,8.0,0.0,1.176,0.0,0
58,58,20180802,10:25:00,1.146,1200.0,1.146,SH512220,1.16,1.16,1.165566666666667,0.0038571428571428762,0.0,1.0,99999.0,1.146,0
59,59,20180802,10:30:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.1650666666666671,0.0038571428571428762,0.0,2.0,99999.0,1.146,0
60,60,20180802,10:35:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.164566666666667,0.0038571428571428762,0.0,3.0,99999.0,1.146,0
61,61,20180802,10:40:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.164066666666667,0.0038571428571428762,0.0,4.0,99999.0,1.146,0
62,62,20180802,10:45:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.163566666666667,0.0034285714285714314,0.0,5.0,99999.0,1.146,0
63,63,20180802,10:50:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.163066666666667,0.002214285714285708,0.0,6.0,99999.0,1.146,0
64,64,20180802,10:55:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.162566666666667,0.002214285714285708,0.0,7.0,99999.0,1.146,0
65,65,20180802,11:00:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.162066666666667,0.002214285714285708,0.0,8.0,99999.0,1.146,0
66,66,20180802,11:05:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.1615666666666669,0.0021428571428571447,0.0,9.0,99999.0,1.146,0
67,67,20180802,11:10:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.161066666666667,0.0021428571428571447,0.0,10.0,99999.0,1.146,0
68,68,20180802,11:15:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.160566666666667,0.0021428571428571447,0.0,11.0,99999.0,1.146,0
69,69,20180802,11:20:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.1600666666666668,0.0021428571428571447,0.0,12.0,99999.0,1.146,0
70,70,20180802,11:25:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.1595666666666669,0.0021428571428571447,0.0,13.0,99999.0,1.146,0
71,71,20180802,11:30:00,1.146,0.0,1.146,SH512220,1.146,1.146,1.159066666666667,0.0021428571428571447,0.0,14.0,99999.0,1.146,0
72,72,20180802,13:05:00,1.14,1000.0,1.14,SH512220,1.146,1.146,1.1582333333333337,0.00042857142857142893,0.0,15.0,99999.0,1.14,-1
73,73,20180802,13:10:00,1.14,0.0,1.14,SH512220,1.14,1.14,1.1573333333333335,0.00042857142857142893,0.0,16.0,99999.0,1.14,0
74,74,20180802,13:15:00,1.103,4900.0,1.103,SH512220,1.14,1.14,1.1557111111111111,0.003071428571428566,0.0,17.0,99999.0,1.103,0
75,75,20180802,13:20:00,1.103,0.0,1.103,SH512220,1.103,1.103,1.1536777777777778,0.003071428571428566,0.0,18.0,99999.0,1.103,0
76,76,20180802,13:25:00,1.103,0.0,1.103,SH512220,1.103,1.103,1.1516444444444445,0.003071428571428566,0.0,19.0,99999.0,1.103,0
77,77,20180802,13:30:00,1.103,0.0,1.103,SH512220,1.103,1.103,1.1496111111111111,0.003071428571428566,0.0,20.0,99999.0,1.103,0
78,78,20180802,13:35:00,1.103,0.0,1.103,SH512220,1.103,1.103,1.147777777777778,0.003071428571428566,0.0,21.0,99999.0,1.103,0
79,79,20180802,13:40:00,1.14,100.0,1.103,SH512220,1.14,1.103,1.1463888888888891,0.005714285714285704,0.0,22.0,99999.0,1.103,0
80,80,20180802,13:45:00,1.14,0.0,1.14,SH512220,1.14,1.14,1.1452222222222226,0.005714285714285704,0.0,23.0,99999.0,1.103,0
81,81,20180802,13:50:00,1.14,0.0,1.14,SH512220,1.14,1.14,1.144055555555556,0.005714285714285704,0.0,24.0,99999.0,1.103,0
82,82,20180802,13:55:00,1.14,0.0,1.14,SH512220,1.14,1.14,1.142855555555556,0.005714285714285704,0.0,25.0,99999.0,1.103,0
83,83,20180802,14:00:00,1.14,0.0,1.14,SH512220,1.14,1.14,1.1416555555555559,0.005714285714285704,0.0,26.0,99999.0,1.103,0
84,84,20180802,14:05:00,1.14,0.0,1.14,SH512220,1.14,1.14,1.1404555555555558,0.005714285714285704,0.0,27.0,99999.0,1.103,0
85,85,20180802,14:10:00,1.14,0.0,1.14,SH512220,1.14,1.14,1.139255555555556,0.005714285714285704,1.0,0.0,99999.0,0.0,0
86,86,20180802,14:15:00,1.14,0.0,1.14,SH512220,1.14,1.14,1.1380555555555558,0.005285714285714275,2.0,0.0,99999.0,0.0,0
87,87,20180802,14:20:00,1.139,100.0,1.139,SH512220,1.14,1.14,1.1368333333333334,0.005357142857142838,3.0,0.0,99999.0,0.0,0
88,88,20180802,14:25:00,1.139,0.0,1.139,SH512220,1.139,1.139,1.1364444444444446,0.0027142857142857008,4.0,0.0,99999.0,0.0,0
89,89,20180802,14:30:00,1.139,0.0,1.139,SH512220,1.139,1.139,1.1362111111111115,0.0027142857142857008,5.0,0.0,99999.0,0.0,0
90,90,20180802,14:35:00,1.139,0.0,1.139,SH512220,1.139,1.139,1.1359777777777782,0.0027142857142857008,6.0,0.0,1.14,0.0,0
91,91,20180802,14:40:00,1.139,0.0,1.139,SH512220,1.139,1.139,1.135744444444445,0.0027142857142857008,7.0,0.0,1.14,0.0,0
